station_code,station_name,station_type,state_name,district_name,block_name,basin_name,sub_basin_name,agency_name,date_collection,_24d,_401,SILVER(mg/L),ALUMINIUM,ALDRIN,"ALKALINITY,PHENOLPHTHALEIN(mg/L)",TOTAL ALKALINITY,ARSENIC(mg/l),BORON(mg/L),BARIUM,GAMMA-BHC(BENZENE HEXACHLORIDE),BIOCHEMICAL OXYGEN DEMAND(mg/L),CALCIUM(mg/L),CARBON(14),CADMIUM,CHLOROPHY11-a,CHLORIDE,CYANIDE,CARBONATE(mg/L),FECAL STREPTOCOCCI(MPN/100ml),CHEMICAL OXYGEN DEMAND,COLOUR,CHROMIUM(mg/L),COPPER,DDT,DIELDRIN,DISSOLVED OXYGEN(mg/L),DISSOLVED OXYGEN(mg/L),ALKALINITY(TOTAL),DISSOLVED OXYGEN SATURATION(%),ELECTRICAL CINDUCTIVITY FIELD,ELECTRICAL CONDUCTIVITY(µS/CM) at 25°,ENDOSULPHAN,FLUORIDE,FECAL COLIFORMS(mpn/100ml),IRON(mg/L),CALCIUM HARDNESS(mg/L),TOTAL HARDNESS(mg/L),BICARBONATE(mg/L),MERCURY(mg/L),POTASSIUM(mg/L),MAGNESIUM(mg/L),MANGANESE(mg/L),SODIUM,PERCENT SODIUM,AMMONIA-N(mg/L),NICKEL(mg/L),"NITROGEN,NITRITE","NITROGEN, TOTAL OXIDISED(NO2+NO3)",no3_n,ODOUR,o_po4_p,"NITROGEN,ORGANIC",OXYGEN(18),FLUORANTHENE,LEAD(mg/L),PCB-1242,PH,TOTAL PHENOLS,PH_FIELD,PH,PHOSPHORUS(TOTAL),RADON,RESIDUAL SODIUM CARBONATE,SODIUM ABSORPTION RATIO,SELENIUM(mg/L),SECCHI DEPTH,SILICATE(sio2)(mg/L),SILICATE(sio3),SULPHATE(mg/L),"SOLIDS,SUSPENDED",STRONTIUM,TOTAL COLIFORNS(MPN/100ml),TOTAL DISSOLVED SOLIDS(mg/L),TEMPERATURE,TEST,TOTAL ORGANIC CARBON,TRITIUM,SOLIDS(TOTAL),TURBIDITY(NTU),URANIUM,ZINC(mg/L),"NITROGEN,NITRITE",CALCIUM CARBONATE,MAGNESIUM CARBONATE,BIOCHEMICAL OXYGEN DEAMND,MAGNESIUM HARDNESS
014-UYDDEL,Palla,Surface Water,Delhi,NORTH WEST,SARASWATI VIHAR,Ganga Basin,Yamuna Upper,CWC,01-03-2010 00:00,NULL,NULL,NULL,NULL,NULL,0,103.5,NULL,0.44964,NULL,NULL,1.2,50,NULL,NULL,NULL,35.3225,NULL,0,NULL,3,NULL,NULL,NULL,NULL,NULL,10.08,NULL,NULL,110.867,NULL,380,NULL,0.2698,10,0.10044,NULL,173.043,126.27,NULL,2.72136,11.5303,NULL,32.89,28.935,0.07722,NULL,0.14766,4.6315,4.48384,NULL,0.225281,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.45,NULL,NULL,0,1.0902,NULL,125,7.5,NULL,94.56,NULL,NULL,70,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
014-UYDDEL,Palla,Surface Water,Delhi,NORTH WEST,SARASWATI VIHAR,Ganga Basin,Yamuna Upper,CWC,01-02-2010 00:00,NULL,NULL,NULL,NULL,NULL,0,168.39,NULL,0,NULL,NULL,7.2,73.8,NULL,NULL,NULL,13.6497,NULL,0,NULL,23,NULL,NULL,NULL,NULL,NULL,9.63,NULL,NULL,89.357,NULL,467,NULL,0.2793,5,0.07068,NULL,239.985,205.436,NULL,0.8602,13.3164,NULL,11.7852,9.64781,0.023868,NULL,0.00966,1.71072,1.70106,NULL,0.0134342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.7,NULL,NULL,0,0.331634,NULL,184.5,4.53,NULL,53.76,NULL,NULL,40,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
014-UYDDEL,Palla,Surface Water,Delhi,NORTH WEST,SARASWATI VIHAR,Ganga Basin,Yamuna Upper,CWC,01-01-2010 00:00,NULL,NULL,NULL,NULL,NULL,0,103.5,NULL,0,NULL,NULL,7.36,47.2,NULL,NULL,NULL,22.365,NULL,0,NULL,27,NULL,NULL,NULL,NULL,NULL,10.2,NULL,NULL,90.3614,NULL,370,NULL,0.2793,60,0.31992,NULL,166.074,126.27,NULL,3.17883,11.5376,NULL,15.3088,16.4332,0.023868,NULL,0.00966,1.71072,1.70106,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.12,NULL,NULL,0,0.518012,NULL,118,3.8,NULL,58.56,NULL,NULL,280,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
014-UYDDEL,Palla,Surface Water,Delhi,NORTH WEST,SARASWATI VIHAR,Ganga Basin,Yamuna Upper,CWC,01-12-2009 00:00,NULL,NULL,NULL,NULL,NULL,36.2295,166.25,NULL,0.03996,NULL,NULL,4.62,50,NULL,NULL,NULL,71.6745,NULL,43.65,NULL,7,NULL,NULL,NULL,NULL,NULL,8.6,NULL,NULL,85.2836,NULL,1385,NULL,0.3097,20,0.4092,NULL,229.287,114.07,NULL,4.4965,25.029,NULL,62.0908,36.6427,0.061776,NULL,0.01932,2.98146,2.96214,NULL,0.0062004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.79,NULL,NULL,0,1.78966,NULL,125,10.76,NULL,85.824,NULL,NULL,120,NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
014-UYDDEL,Palla,Surface Water,Delhi,NORTH WEST,SARASWATI VIHAR,Ganga Basin,Yamuna Upper,CWC,01-11-2009 00:00,NULL,NULL,NULL,NULL,NULL,0,124.4,NULL,0.1998,NULL,NULL,2.46,45.78,NULL,NULL,NULL,95.566,NULL,0,NULL,4,NULL,NULL,NULL,NULL,NULL,7.3,NULL,NULL,77.11,NULL,681,NULL,0.3401,50,0.03906,NULL,207.094,151.768,NULL,4.50041,22.2345,NULL,81.466,45.5885,0.162864,NULL,0.01932,5.6031,5.58378,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.66,NULL,NULL,0,2.47064,NULL,114.45,10.16,NULL,100.752,NULL,NULL,200,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
014-UYDDEL,Palla,Surface Water,Delhi,NORTH WEST,SARASWATI VIHAR,Ganga Basin,Yamuna Upper,CWC,02-09-2014 00:00,NULL,NULL,NULL,NULL,NULL,0,123.016,NULL,0.28,NULL,NULL,19.44,40.08,NULL,NULL,NULL,43.32,NULL,0,NULL,20,NULL,NULL,NULL,NULL,NULL,7.8,NULL,NULL,97.8916,NULL,488,NULL,0.5125,240,NULL,NULL,140.033,150.08,NULL,5.92,9.56,NULL,47.25,41.1583,0.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.2,0.001,NULL,0,1.7411,NULL,100.2,NULL,NULL,74.5,NULL,NULL,390,293,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
014-UYDDEL,Palla,Surface Water,Delhi,NORTH WEST,SARASWATI VIHAR,Ganga Basin,Yamuna Upper,CWC,04-08-2014 00:00,NULL,NULL,NULL,NULL,NULL,0,83.2213,NULL,0.01,NULL,NULL,4.86,30.28,NULL,NULL,NULL,21.6,NULL,0,NULL,24,NULL,NULL,NULL,NULL,NULL,6.25,NULL,NULL,79.8657,NULL,322,NULL,0.15,130,NULL,NULL,102.242,101.53,NULL,4.49,6.37,NULL,25.85,34.3379,0.13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.82,0.25,NULL,0,1.11462,NULL,75.7,NULL,NULL,40.4,NULL,NULL,350,193,28.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
014-UYDDEL,Palla,Surface Water,Delhi,NORTH WEST,SARASWATI VIHAR,Ganga Basin,Yamuna Upper,CWC,02-07-2014 00:00,NULL,NULL,NULL,NULL,NULL,0,98.418,NULL,0.16,NULL,NULL,7.04,31.01,NULL,NULL,NULL,112.79,NULL,0,NULL,30,NULL,NULL,NULL,NULL,NULL,7.3,NULL,NULL,96.5736,NULL,668,NULL,0.29,200,NULL,NULL,133.692,120.07,NULL,7.85,13.48,NULL,92.7,58.5246,0.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.52,0.001,NULL,0,3.49849,NULL,77.525,NULL,NULL,69,NULL,NULL,400,401,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
014-UYDDEL,Palla,Surface Water,Delhi,NORTH WEST,SARASWATI VIHAR,Ganga Basin,Yamuna Upper,CWC,03-06-2014 00:00,NULL,NULL,NULL,NULL,NULL,0,88.918,NULL,0.08,NULL,NULL,5.28,34.15,NULL,NULL,NULL,20.68,NULL,0,NULL,20,NULL,NULL,NULL,NULL,NULL,7.3,NULL,NULL,94.9161,NULL,380,NULL,0.38,210,NULL,NULL,149.208,108.48,NULL,2.85,15.32,NULL,11.81,14.4645,1.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.11,0.08,NULL,0,0.421914,NULL,85.375,NULL,NULL,55,NULL,NULL,410,228,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
014-UYDDEL,Palla,Surface Water,Delhi,NORTH WEST,SARASWATI VIHAR,Ganga Basin,Yamuna Upper,CWC,02-05-2014 00:00,NULL,NULL,NULL,NULL,NULL,0,191.967,NULL,0.52,NULL,NULL,6.88,48,NULL,NULL,NULL,68,NULL,0,NULL,19,NULL,NULL,NULL,NULL,NULL,7.6,NULL,NULL,95.3815,NULL,580,NULL,0.82,NULL,NULL,NULL,193.125,234.2,NULL,1.3,17.55,NULL,62,41.0498,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.1,0.04,NULL,0,1.94638,NULL,120,6.84,NULL,21.4,NULL,NULL,NULL,348,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
014-UYDDEL,Palla,Surface Water,Delhi,NORTH WEST,SARASWATI VIHAR,Ganga Basin,Yamuna Upper,CWC,02-04-2014 00:00,NULL,NULL,NULL,NULL,NULL,0,101.23,NULL,0.13,NULL,NULL,12.48,31.68,NULL,NULL,NULL,13.85,NULL,0,NULL,2,NULL,NULL,NULL,NULL,NULL,7.6,NULL,NULL,85.2496,NULL,281,NULL,0.19,NULL,NULL,NULL,123.95,123.5,NULL,5.12,10.74,NULL,17.51,22.6858,0.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.53,0.001,NULL,0,0.686085,NULL,79.2,12.22,NULL,39.8,NULL,NULL,NULL,169,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
014-UYDDEL,Palla,Surface Water,Delhi,NORTH WEST,SARASWATI VIHAR,Ganga Basin,Yamuna Upper,CWC,04-03-2014 00:00,NULL,NULL,NULL,NULL,NULL,0,138.689,NULL,0.55,NULL,NULL,12,44.85,NULL,NULL,NULL,37.84,NULL,0,NULL,14,NULL,NULL,NULL,NULL,NULL,7.2,NULL,NULL,87.1354,NULL,456,NULL,0.16,NULL,NULL,NULL,178.458,169.2,NULL,4.89,15.92,NULL,31.49,27.1608,0.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.75,0.03,NULL,0,1.02836,NULL,112.125,7.33,NULL,56,NULL,NULL,NULL,274,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
014-UYDDEL,Palla,Surface Water,Delhi,NORTH WEST,SARASWATI VIHAR,Ganga Basin,Yamuna Upper,CWC,04-02-2014 00:00,NULL,NULL,NULL,NULL,NULL,0,142.459,NULL,0.25,NULL,NULL,7.86,48.73,NULL,NULL,NULL,37.18,NULL,0,NULL,18,NULL,NULL,NULL,NULL,NULL,7.6,NULL,NULL,70.5206,NULL,450,NULL,0.36,NULL,NULL,NULL,174.117,173.8,NULL,4.36,12.55,NULL,26.18,24.1527,0.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.68,1.48,NULL,0,0.865214,NULL,121.825,12.06,NULL,58.6,NULL,NULL,NULL,270,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
014-UYDDEL,Palla,Surface Water,Delhi,NORTH WEST,SARASWATI VIHAR,Ganga Basin,Yamuna Upper,CWC,02-01-2014 00:00,NULL,NULL,NULL,NULL,NULL,16.1352,160.187,NULL,0.32,NULL,NULL,4.68,70.26,NULL,NULL,NULL,204.9,NULL,19.44,NULL,42,NULL,NULL,NULL,NULL,NULL,7.4,NULL,NULL,NULL,NULL,1220,NULL,0.62,NULL,NULL,NULL,340.733,155.9,NULL,5.54,39.62,NULL,140.8,46.9929,2.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.92,0.001,NULL,0,3.32965,NULL,175.65,11.42,NULL,167.2,NULL,NULL,NULL,732,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
014-UYDDEL,Palla,Surface Water,Delhi,NORTH WEST,SARASWATI VIHAR,Ganga Basin,Yamuna Upper,CWC,03-12-2013 00:00,NULL,NULL,NULL,NULL,NULL,19.7042,182.599,NULL,0.04,NULL,NULL,3.37,50.09,NULL,NULL,NULL,66.4,NULL,23.74,NULL,32,NULL,NULL,NULL,NULL,NULL,8.5,NULL,NULL,84.292,NULL,5.98,NULL,0.55,NULL,NULL,NULL,213.975,174.5,NULL,0.17,21.3,NULL,55.03,35.9924,0.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.75,0.001,NULL,0,1.64157,NULL,125.225,10.04,NULL,54.9,NULL,NULL,NULL,359,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
014-UYDDEL,Palla,Surface Water,Delhi,NORTH WEST,SARASWATI VIHAR,Ganga Basin,Yamuna Upper,CWC,01-11-2013 00:00,NULL,NULL,NULL,NULL,NULL,0,126.967,NULL,0.05,NULL,NULL,1.2,61.64,NULL,NULL,NULL,32.86,NULL,0,NULL,13,NULL,NULL,NULL,NULL,NULL,7.1,NULL,NULL,81.2078,NULL,470,NULL,0.72,NULL,NULL,NULL,168.892,154.9,NULL,3.79,3.55,NULL,26.48,24.9471,0.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.62,0.001,NULL,0,0.887552,NULL,154.1,10.18,NULL,62.1,NULL,NULL,NULL,282,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
014-UYDDEL,Palla,Surface Water,Delhi,NORTH WEST,SARASWATI VIHAR,Ganga Basin,Yamuna Upper,CWC,03-10-2013 00:00,NULL,NULL,NULL,NULL,NULL,0,125.82,NULL,0.3,NULL,NULL,1.63,43.29,NULL,NULL,NULL,73.1,NULL,0,NULL,14,NULL,NULL,NULL,NULL,NULL,7.4,NULL,NULL,89.5559,NULL,673,NULL,0.41,NULL,NULL,NULL,199.392,153.5,NULL,5.52,21.88,NULL,57.32,37.8038,0.16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.87,0.001,NULL,0,1.77171,NULL,108.225,12.74,NULL,76.2,NULL,NULL,NULL,404,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
