station_code,station_name,station_type,state_name,district_name,block_name,basin_name,sub_basin_name,agency_name,date_collection,_24d,_401,SILVER(mg/L),ALUMINIUM,ALDRIN,"ALKALINITY,PHENOLPHTHALEIN(mg/L)",TOTAL ALKALINITY,ARSENIC(mg/l),BORON(mg/L),BARIUM,GAMMA-BHC(BENZENE HEXACHLORIDE),BIOCHEMICAL OXYGEN DEMAND(mg/L),CALCIUM(mg/L),CARBON(14),CADMIUM,CHLOROPHY11-a,CHLORIDE,CYANIDE,CARBONATE(mg/L),FECAL STREPTOCOCCI(MPN/100ml),CHEMICAL OXYGEN DEMAND,COLOUR,CHROMIUM(mg/L),COPPER,DDT,DIELDRIN,DISSOLVED OXYGEN(mg/L),DISSOLVED OXYGEN(mg/L),ALKALINITY(TOTAL),DISSOLVED OXYGEN SATURATION(%),ELECTRICAL CINDUCTIVITY FIELD,ELECTRICAL CONDUCTIVITY(µS/CM) at 25°,ENDOSULPHAN,FLUORIDE,FECAL COLIFORMS(mpn/100ml),IRON(mg/L),CALCIUM HARDNESS(mg/L),TOTAL HARDNESS(mg/L),BICARBONATE(mg/L),MERCURY(mg/L),POTASSIUM(mg/L),MAGNESIUM(mg/L),MANGANESE(mg/L),SODIUM,PERCENT SODIUM,AMMONIA-N(mg/L),NICKEL(mg/L),"NITROGEN,NITRITE","NITROGEN, TOTAL OXIDISED(NO2+NO3)",no3_n,ODOUR,o_po4_p,"NITROGEN,ORGANIC",OXYGEN(18),FLUORANTHENE,LEAD(mg/L),PCB-1242,PH,TOTAL PHENOLS,PH_FIELD,PH,PHOSPHORUS(TOTAL),RADON,RESIDUAL SODIUM CARBONATE,SODIUM ABSORPTION RATIO,SELENIUM(mg/L),SECCHI DEPTH,SILICATE(sio2)(mg/L),SILICATE(sio3),SULPHATE(mg/L),"SOLIDS,SUSPENDED",STRONTIUM,TOTAL COLIFORNS(MPN/100ml),TOTAL DISSOLVED SOLIDS(mg/L),TEMPERATURE,TEST,TOTAL ORGANIC CARBON,TRITIUM,SOLIDS(TOTAL),TURBIDITY(NTU),URANIUM,ZINC(mg/L),"NITROGEN,NITRITE",CALCIUM CARBONATE,MAGNESIUM CARBONATE,BIOCHEMICAL OXYGEN DEAMND,MAGNESIUM HARDNESS
006-UYDDEL,Yaswant Nagar,Surface Water,Himachal Pradesh,SIRMAUR,PACHHAD(T),Ganga Basin,Yamuna Upper,CWC,11-06-2021 00:00,NULL,NULL,NULL,NULL,NULL,7.9,82.4,NULL,NULL,NULL,NULL,NULL,21.53,NULL,NULL,NULL,14.05,NULL,9.43,NULL,25,NULL,NULL,NULL,NULL,NULL,8.1,NULL,NULL,NULL,298.4,298.4,NULL,0.16,200,NULL,NULL,NULL,80,NULL,3.19,16.92,NULL,11.26,NULL,0.27,NULL,NULL,3.25,3.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.47,8.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40.81,0,NULL,1300,189,24,NULL,NULL,NULL,NULL,79.63,NULL,NULL,NULL,NULL,NULL,4.77,NULL
006-UYDDEL,Yaswant Nagar,Surface Water,Himachal Pradesh,SIRMAUR,PACHHAD(T),Ganga Basin,Yamuna Upper,CWC,01-07-2021 00:00,NULL,NULL,NULL,NULL,NULL,0,104.2,NULL,NULL,NULL,NULL,NULL,30.64,NULL,NULL,NULL,20.08,NULL,0,NULL,26,NULL,NULL,NULL,NULL,NULL,8.5,NULL,NULL,NULL,409,409,NULL,0.13,400,NULL,NULL,NULL,125,NULL,4.41,18.52,NULL,16.14,NULL,0.27,NULL,NULL,3.19,3.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.72,7.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.01,0,NULL,4600,258,28,NULL,NULL,NULL,NULL,3.23,NULL,NULL,NULL,NULL,NULL,4.99,NULL
006-UYDDEL,Yaswant Nagar,Surface Water,Himachal Pradesh,SIRMAUR,PACHHAD(T),Ganga Basin,Yamuna Upper,CWC,12-07-2021 00:00,NULL,NULL,NULL,NULL,NULL,0,106.7,NULL,NULL,NULL,NULL,NULL,26.05,NULL,NULL,NULL,17.12,NULL,0,NULL,38,NULL,NULL,NULL,NULL,NULL,NULL,7.9,NULL,NULL,374,374,NULL,0.17,200,NULL,NULL,NULL,128,NULL,3.11,20.34,NULL,13.71,NULL,0.35,NULL,NULL,2.95,2.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.63,7.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42.31,0,NULL,3300,235.49,12.5,NULL,NULL,NULL,NULL,5.26,NULL,NULL,NULL,NULL,NULL,5.2,NULL
006-UYDDEL,Yaswant Nagar,Surface Water,Himachal Pradesh,SIRMAUR,PACHHAD(T),Ganga Basin,Yamuna Upper,CWC,22-07-2021 00:00,NULL,NULL,NULL,NULL,NULL,0,60.8,NULL,NULL,NULL,NULL,NULL,18.31,NULL,NULL,NULL,12.02,NULL,0,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,184,184,NULL,0.11,400,NULL,NULL,NULL,73,NULL,2.11,11.52,NULL,9.72,NULL,0.32,NULL,NULL,3.37,3.37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.99,7.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.44,0,NULL,2300,115.66,27,NULL,NULL,NULL,NULL,2.95,NULL,NULL,NULL,NULL,NULL,1.32,NULL
006-UYDDEL,Yaswant Nagar,Surface Water,Himachal Pradesh,SIRMAUR,PACHHAD(T),Ganga Basin,Yamuna Upper,CWC,02-08-2021 00:00,NULL,NULL,NULL,NULL,NULL,0,74.2,NULL,NULL,NULL,NULL,NULL,31.6,NULL,NULL,NULL,9.79,NULL,0,NULL,10,NULL,NULL,NULL,NULL,NULL,8.2,NULL,NULL,NULL,172,172,NULL,0.18,400,NULL,NULL,NULL,89,NULL,2.64,8.35,NULL,7.74,NULL,0.48,NULL,NULL,3.53,3.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.06,8.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34.72,0,NULL,1700,108,23,NULL,NULL,NULL,NULL,241,NULL,NULL,NULL,NULL,NULL,1.57,NULL
006-UYDDEL,Yaswant Nagar,Surface Water,Himachal Pradesh,SIRMAUR,PACHHAD(T),Ganga Basin,Yamuna Upper,CWC,11-08-2021 00:00,NULL,NULL,NULL,NULL,NULL,0,13.3,NULL,NULL,NULL,NULL,NULL,7.04,NULL,NULL,NULL,5.46,NULL,0,NULL,9,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,44,NULL,0.15,680,NULL,NULL,NULL,16,NULL,1.15,2.34,NULL,4.38,NULL,0.62,NULL,NULL,3.74,3.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.31,0,NULL,1300,28,26,NULL,NULL,NULL,NULL,40.5,NULL,NULL,NULL,NULL,NULL,1.4,NULL
006-UYDDEL,Yaswant Nagar,Surface Water,Himachal Pradesh,SIRMAUR,PACHHAD(T),Ganga Basin,Yamuna Upper,CWC,23-08-2021 00:00,NULL,NULL,NULL,NULL,NULL,0,91.7,NULL,NULL,NULL,NULL,NULL,33.89,NULL,NULL,NULL,9.86,NULL,0,NULL,10,NULL,NULL,NULL,NULL,NULL,7.9,NULL,NULL,NULL,NULL,176,NULL,0.18,450,NULL,NULL,NULL,110,NULL,2.81,8.82,NULL,7.9,NULL,0.56,NULL,NULL,3.61,3.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.66,0,NULL,1700,111,25.2,NULL,NULL,NULL,NULL,508,NULL,NULL,NULL,NULL,NULL,1.37,NULL
006-UYDDEL,Yaswant Nagar,Surface Water,Himachal Pradesh,SIRMAUR,PACHHAD(T),Ganga Basin,Yamuna Upper,CWC,04-06-2012 00:00,NULL,NULL,NULL,NULL,NULL,0,100,NULL,0.001,NULL,NULL,4.8,48.42,NULL,NULL,NULL,18.36,NULL,0,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,338,NULL,0.42,5,NULL,NULL,131.467,122,NULL,6.02,2.5,NULL,10.1,13.6631,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.06,0.001,NULL,0,0.383685,NULL,121.05,9.8,NULL,32,NULL,NULL,20,NULL,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-UYDDEL,Yaswant Nagar,Surface Water,Himachal Pradesh,SIRMAUR,PACHHAD(T),Ganga Basin,Yamuna Upper,CWC,01-02-2016 00:00,NULL,NULL,NULL,NULL,NULL,0,53.8852,NULL,0.22,NULL,NULL,5,31.18,NULL,NULL,NULL,27.26,NULL,0,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,335.9,NULL,0.15,NULL,NULL,NULL,130.908,65.74,NULL,2.43,12.71,NULL,14.9,19.5676,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.72,0.29,NULL,0,0.568223,NULL,77.95,NULL,NULL,50.4,NULL,NULL,200,202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
006-UYDDEL,Yaswant Nagar,Surface Water,Himachal Pradesh,SIRMAUR,PACHHAD(T),Ganga Basin,Yamuna Upper,CWC,01-08-2016 00:00,NULL,NULL,NULL,NULL,NULL,0,39.2131,NULL,NULL,NULL,NULL,6.98,19.17,NULL,NULL,NULL,8.56,NULL,0,NULL,31,NULL,NULL,NULL,NULL,NULL,2.41,NULL,NULL,NULL,NULL,167.8,NULL,0.17,920,NULL,NULL,72.8417,47.84,NULL,2.3,5.98,NULL,7.27,17.3388,0.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.7,0.15,NULL,0,0.371549,NULL,47.925,NULL,NULL,24,NULL,NULL,2600,101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
