station_code,station_name,station_type,state_name,district_name,block_name,basin_name,sub_basin_name,agency_name,date_collection,_24d,_401,SILVER(mg/L),ALUMINIUM,ALDRIN,"ALKALINITY,PHENOLPHTHALEIN(mg/L)",TOTAL ALKALINITY,ARSENIC(mg/l),BORON(mg/L),BARIUM,GAMMA-BHC(BENZENE HEXACHLORIDE),BIOCHEMICAL OXYGEN DEMAND(mg/L),CALCIUM(mg/L),CARBON(14),CADMIUM,CHLOROPHY11-a,CHLORIDE,CYANIDE,CARBONATE(mg/L),FECAL STREPTOCOCCI(MPN/100ml),CHEMICAL OXYGEN DEMAND,COLOUR,CHROMIUM(mg/L),COPPER,DDT,DIELDRIN,DISSOLVED OXYGEN(mg/L),DISSOLVED OXYGEN(mg/L),ALKALINITY(TOTAL),DISSOLVED OXYGEN SATURATION(%),ELECTRICAL CINDUCTIVITY FIELD,ELECTRICAL CONDUCTIVITY(µS/CM) at 25°,ENDOSULPHAN,FLUORIDE,FECAL COLIFORMS(mpn/100ml),IRON(mg/L),CALCIUM HARDNESS(mg/L),TOTAL HARDNESS(mg/L),BICARBONATE(mg/L),MERCURY(mg/L),POTASSIUM(mg/L),MAGNESIUM(mg/L),MANGANESE(mg/L),SODIUM,PERCENT SODIUM,AMMONIA-N(mg/L),NICKEL(mg/L),"NITROGEN,NITRITE","NITROGEN, TOTAL OXIDISED(NO2+NO3)",no3_n,ODOUR,o_po4_p,"NITROGEN,ORGANIC",OXYGEN(18),FLUORANTHENE,LEAD(mg/L),PCB-1242,PH,TOTAL PHENOLS,PH_FIELD,PH,PHOSPHORUS(TOTAL),RADON,RESIDUAL SODIUM CARBONATE,SODIUM ABSORPTION RATIO,SELENIUM(mg/L),SECCHI DEPTH,SILICATE(sio2)(mg/L),SILICATE(sio3),SULPHATE(mg/L),"SOLIDS,SUSPENDED",STRONTIUM,TOTAL COLIFORNS(MPN/100ml),TOTAL DISSOLVED SOLIDS(mg/L),TEMPERATURE,TEST,TOTAL ORGANIC CARBON,TRITIUM,SOLIDS(TOTAL),TURBIDITY(NTU),URANIUM,ZINC(mg/L),"NITROGEN,NITRITE",CALCIUM CARBONATE,MAGNESIUM CARBONATE,BIOCHEMICAL OXYGEN DEAMND,MAGNESIUM HARDNESS
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,21-08-1981 00:00,NULL,NULL,NULL,0,NULL,27.89,132,NULL,0.14,NULL,NULL,NULL,23.6,NULL,NULL,NULL,25.92,NULL,33.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.1,NULL,NULL,NULL,NULL,257,NULL,NULL,NULL,0,NULL,99.5,92.72,NULL,0.39,9.72,NULL,19.09,29.47,NULL,NULL,NULL,4.62396,4.62,NULL,0.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.44,NULL,NULL,0.66,0.84,NULL,59,9.5,NULL,11.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,11-08-1981 00:00,NULL,NULL,NULL,0,NULL,0,132,NULL,0.15192,NULL,NULL,NULL,26,NULL,NULL,NULL,19.88,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,222,NULL,NULL,NULL,0,NULL,95.8812,161.04,NULL,0.391,7.4115,NULL,16.1,26.7527,NULL,NULL,NULL,4.34372,4.34372,NULL,0.475364,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.6,NULL,NULL,0.732244,0.717107,NULL,65,NULL,NULL,10.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,11-08-1981 00:00,NULL,NULL,NULL,0,NULL,0,128,NULL,0.14184,NULL,NULL,NULL,22.6,NULL,NULL,NULL,19.88,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,220,NULL,NULL,NULL,0,NULL,94.975,156.16,NULL,0.391,9.234,NULL,16.1,26.9556,NULL,NULL,NULL,4.34372,4.34372,NULL,0.72338,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.6,NULL,NULL,0.671964,0.72084,NULL,56.5,10.1,NULL,10.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,01-08-1981 00:00,NULL,NULL,NULL,0,NULL,0,136,NULL,0.15192,NULL,NULL,NULL,27.8,NULL,NULL,NULL,28.045,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,286,NULL,NULL,NULL,0,NULL,88.7375,165.92,NULL,0.391,4.617,NULL,20.01,32.8736,NULL,NULL,NULL,4.34372,4.34372,NULL,0.392692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,0.952357,0.92592,NULL,69.5,11,NULL,3.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,21-07-1981 00:00,NULL,NULL,NULL,0,NULL,0,140,NULL,0.15588,NULL,NULL,NULL,26.4,NULL,NULL,NULL,30.175,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,324,NULL,NULL,NULL,0.186,NULL,125.231,170.8,NULL,0,14.2155,NULL,7.82,12.0305,NULL,NULL,NULL,7.038,0,NULL,1.11607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.64,NULL,NULL,0.312377,0.305019,NULL,66,20.2,NULL,4.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.038,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,11-07-1981 00:00,NULL,NULL,NULL,0,NULL,7.968,216,NULL,0.1458,NULL,NULL,NULL,32,NULL,NULL,NULL,47.925,NULL,9.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,785,NULL,NULL,NULL,0.186,NULL,123.537,244,NULL,0.391,10.449,NULL,31.05,35.3802,NULL,NULL,NULL,4.76408,4.76408,NULL,1.0334,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.04,NULL,NULL,1.86269,1.21859,NULL,80,22,NULL,28.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,11-07-1981 00:00,NULL,NULL,NULL,0,NULL,7.968,216,NULL,0.14004,NULL,NULL,NULL,32,NULL,NULL,NULL,47.925,NULL,9.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,808,NULL,NULL,NULL,0.186,NULL,131.131,244,NULL,0.391,12.2715,NULL,34.04,36.1364,NULL,NULL,NULL,4.76408,4.76408,NULL,1.0334,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.81,NULL,NULL,1.71272,1.29694,NULL,80,20.2,NULL,25.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,01-07-1981 00:00,NULL,NULL,NULL,0,NULL,0,236,NULL,0.15192,NULL,NULL,NULL,32,NULL,NULL,NULL,50.055,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,690,NULL,NULL,NULL,0.186,NULL,135.181,287.92,NULL,0.391,13.2435,NULL,42.09,40.4371,NULL,NULL,NULL,0,0,NULL,1.11607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.44,NULL,NULL,2.03264,1.5796,NULL,80,23.6,NULL,51.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,01-07-1981 00:00,NULL,NULL,NULL,0,NULL,0,212,NULL,0.15192,NULL,NULL,NULL,30,NULL,NULL,NULL,47.925,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,627,NULL,NULL,NULL,0.186,NULL,138.281,258.64,NULL,0.391,15.1875,NULL,34.04,34.9413,NULL,NULL,NULL,0,0,NULL,1.11607,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.6,NULL,NULL,1.49255,1.26342,NULL,75,20.2,NULL,51.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,22-06-1981 00:00,NULL,NULL,NULL,0,NULL,15.936,304,NULL,0.18,NULL,NULL,NULL,30,NULL,NULL,NULL,66.03,NULL,19.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,740,NULL,NULL,NULL,0.372,NULL,162.075,331.84,NULL,0.391,20.898,NULL,77.97,51.2443,NULL,NULL,NULL,0,0,NULL,1.19874,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,NULL,NULL,2.86248,2.67421,NULL,75,27,NULL,163.68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,22-06-1981 00:00,NULL,NULL,NULL,0,NULL,15.936,300,NULL,0.18,NULL,NULL,NULL,28.2,NULL,NULL,NULL,63.9,NULL,19.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,710,NULL,NULL,NULL,0.372,NULL,153.525,326.96,NULL,0.391,19.926,NULL,77.97,52.5937,NULL,NULL,NULL,0,0,NULL,1.19874,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,NULL,NULL,2.95231,2.74772,NULL,70.5,25.4,NULL,96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,11-06-1981 00:00,NULL,NULL,NULL,0,NULL,27.888,280,NULL,0.15984,NULL,NULL,NULL,17.4,NULL,NULL,NULL,57.865,NULL,33.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,970,NULL,NULL,NULL,0.372,NULL,143.738,273.28,NULL,0.391,24.057,NULL,54.97,45.5527,NULL,NULL,NULL,0,0,NULL,1.24008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.76,NULL,NULL,2.75147,2.00373,NULL,43.5,19,NULL,51.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,11-06-1981 00:00,NULL,NULL,NULL,0,NULL,19.92,284,NULL,0.15984,NULL,NULL,NULL,15.6,NULL,NULL,NULL,63.9,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,913,NULL,NULL,NULL,0.372,NULL,142.781,297.68,NULL,0.391,24.9075,NULL,60.03,47.9177,NULL,NULL,NULL,0.0138,0,NULL,1.24008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.48,NULL,NULL,2.85126,2.19584,NULL,39,27,NULL,70.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0138,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,01-06-1981 00:00,NULL,NULL,NULL,0,NULL,19.92,296,NULL,0.15984,NULL,NULL,NULL,19.2,NULL,NULL,NULL,57.865,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,994,NULL,NULL,NULL,0.186,NULL,124.95,312.32,NULL,0.391,18.468,NULL,43.93,43.441,NULL,NULL,NULL,0,0,NULL,1.65344,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.39,NULL,NULL,3.44146,1.71673,NULL,48,20.2,NULL,44.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,21-05-1981 00:00,NULL,NULL,NULL,0,NULL,11.952,252,NULL,0.18,NULL,NULL,NULL,26.2,NULL,NULL,NULL,46.15,NULL,14.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,802,NULL,NULL,NULL,0.372,NULL,142.45,278.16,NULL,0.391,18.468,NULL,48.07,42.4284,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.24,NULL,NULL,2.2122,1.75863,NULL,65.5,12.8,NULL,37.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,21-05-1981 00:00,NULL,NULL,NULL,0,NULL,11.952,252,NULL,0.18,NULL,NULL,NULL,22.8,NULL,NULL,NULL,47.925,NULL,14.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,779,NULL,NULL,NULL,0.186,NULL,149.644,278.16,NULL,0.391,22.2345,NULL,48.07,41.2543,NULL,NULL,NULL,0.0138,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.15,NULL,NULL,2.07194,1.71657,NULL,57,11,NULL,5.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0138,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,11-05-1981 00:00,NULL,NULL,NULL,0,NULL,15.936,248,NULL,0.19584,NULL,NULL,NULL,19.2,NULL,NULL,NULL,37.985,NULL,19.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,810,NULL,NULL,NULL,0.372,NULL,148.238,263.52,NULL,0,24.057,NULL,23,25.4035,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.91,NULL,NULL,2.02166,0.825465,NULL,48,13.4,NULL,22.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,11-05-1981 00:00,NULL,NULL,NULL,0,NULL,15.936,218.5,NULL,0.15984,NULL,NULL,NULL,19.2,NULL,NULL,NULL,37.985,NULL,19.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,790,NULL,NULL,NULL,0.186,NULL,129,227.53,NULL,0.391,19.44,NULL,20.01,25.3149,NULL,NULL,NULL,0.0138,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.18,NULL,NULL,1.81166,0.769643,NULL,48,12.2,NULL,22.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0138,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,01-05-1981 00:00,NULL,NULL,NULL,0,NULL,19.92,280,NULL,0.18,NULL,NULL,NULL,17.4,NULL,NULL,NULL,41.89,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,846,NULL,NULL,NULL,0.372,NULL,124.5,292.8,NULL,0.391,19.44,NULL,48.07,45.7639,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.42,NULL,NULL,3.13135,1.88226,NULL,43.5,12.8,NULL,48.48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,01-05-1981 00:00,NULL,NULL,NULL,0,NULL,19.92,240,NULL,0.15984,NULL,NULL,NULL,36.6,NULL,NULL,NULL,46.15,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,844,NULL,NULL,NULL,0.186,NULL,137.569,244,NULL,0.391,11.0565,NULL,48.07,43.2254,NULL,NULL,NULL,0.0138,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.04,NULL,NULL,2.06313,1.78759,NULL,91.5,11.6,NULL,55.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0138,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,21-04-1981 00:00,NULL,NULL,NULL,0,NULL,23.904,248,NULL,0.1998,NULL,NULL,NULL,21.2,NULL,NULL,NULL,46.15,NULL,28.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,793,NULL,NULL,NULL,0,NULL,143.113,244,NULL,0.391,21.627,NULL,48.07,42.3389,NULL,NULL,NULL,0.29404,0.28024,NULL,0.31002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.97,NULL,NULL,2.12185,1.7554,NULL,53,15.8,NULL,22.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0138,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,21-04-1981 00:00,NULL,NULL,NULL,0,NULL,23.904,244,NULL,0.18,NULL,NULL,NULL,21.2,NULL,NULL,NULL,44.02,NULL,28.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,766,NULL,NULL,NULL,0,NULL,143.113,239.12,NULL,0.391,21.627,NULL,48.07,42.3389,NULL,NULL,NULL,0.42036,0.42036,NULL,0.31002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.97,NULL,NULL,2.04186,1.7554,NULL,53,15.8,NULL,22.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,13-04-1981 00:00,NULL,NULL,NULL,0,NULL,15.936,236,NULL,0.19584,NULL,NULL,NULL,23,NULL,NULL,NULL,46.15,NULL,19.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,743,NULL,NULL,NULL,0,NULL,136.475,248.88,NULL,0.391,18.954,NULL,42.09,40.2526,NULL,NULL,NULL,0.28024,0.28024,NULL,0.5167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.43,NULL,NULL,2.01197,1.57353,NULL,57.5,16.4,NULL,28.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,13-04-1981 00:00,NULL,NULL,NULL,0,NULL,19.92,232,NULL,0.15984,NULL,NULL,NULL,23,NULL,NULL,NULL,46.15,NULL,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,750,NULL,NULL,NULL,0,NULL,144.069,234.24,NULL,0.391,20.7765,NULL,37.95,36.5352,NULL,NULL,NULL,0.42036,0.42036,NULL,0.5167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.33,NULL,NULL,1.78203,1.38102,NULL,57.5,16.4,NULL,25.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,02-04-1981 00:00,NULL,NULL,NULL,0,NULL,23.904,240,NULL,0.1998,NULL,NULL,NULL,16,NULL,NULL,NULL,41.89,NULL,28.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,726,NULL,NULL,NULL,0,NULL,122.519,234.24,NULL,0.391,19.8045,NULL,42.09,42.8866,NULL,NULL,NULL,0.29404,0.28024,NULL,0.10334,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.41,NULL,NULL,2.37135,1.66158,NULL,40,16.4,NULL,35.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0138,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,02-04-1981 00:00,NULL,NULL,NULL,0,NULL,11.952,236,NULL,0.19584,NULL,NULL,NULL,21.2,NULL,NULL,NULL,37.985,NULL,14.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,714,NULL,NULL,NULL,0,NULL,135.519,258.64,NULL,0.391,19.8045,NULL,40.94,39.7636,NULL,NULL,NULL,0.42036,0.42036,NULL,0.10334,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.35,NULL,NULL,2.03179,1.53618,NULL,53,16.4,NULL,25.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,23-03-1981 00:00,NULL,NULL,NULL,0,NULL,11.952,252,NULL,0.39996,NULL,NULL,NULL,25.8,NULL,NULL,NULL,51.83,NULL,14.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,664,NULL,NULL,NULL,0,NULL,104.494,278.16,NULL,0.391,9.5985,NULL,39.1,44.8967,NULL,NULL,NULL,0.43416,0.42036,NULL,0.41336,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.4,NULL,NULL,2.96201,1.66877,NULL,64.5,4.4,NULL,14.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0138,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,23-03-1981 00:00,NULL,NULL,NULL,0,NULL,15.936,256,NULL,0.19584,NULL,NULL,NULL,25.8,NULL,NULL,NULL,78.1,NULL,19.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,669,NULL,NULL,NULL,0,NULL,136.387,273.28,NULL,1.955,17.253,NULL,34.96,35.5469,NULL,NULL,NULL,0.42036,0.42036,NULL,0.20668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.6,NULL,NULL,2.41215,1.30703,NULL,64.5,6.8,NULL,12.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,11-03-1981 00:00,NULL,NULL,NULL,0,NULL,7.968,240,NULL,0.1998,NULL,NULL,NULL,31,NULL,NULL,NULL,37.985,NULL,9.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,633,NULL,NULL,NULL,0,NULL,160.019,273.28,NULL,0.391,19.8045,NULL,77.97,51.5565,NULL,NULL,NULL,0.42036,0.42036,NULL,0.31002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.4,NULL,NULL,1.62269,2.69102,NULL,77.5,4,NULL,15.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-LYDAGRa,DHOLPUR,Surface Water,Rajasthan,DHOLPUR,DHOLPUR,Ganga Basin,Chambal Lower,CWC,11-03-1981 00:00,NULL,NULL,NULL,0,NULL,7.968,232,NULL,0.18,NULL,NULL,NULL,31,NULL,NULL,NULL,37.985,NULL,9.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,633,NULL,NULL,NULL,0,NULL,156.475,263.52,NULL,0.391,18.954,NULL,77.97,52.1109,NULL,NULL,NULL,0.42036,0.42036,NULL,0.72338,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.42,NULL,NULL,1.53269,2.72117,NULL,77.5,6.4,NULL,25.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
