station_code,station_name,station_type,state_name,district_name,block_name,basin_name,sub_basin_name,agency_name,date_collection,_24d,_401,SILVER(mg/L),ALUMINIUM,ALDRIN,"ALKALINITY,PHENOLPHTHALEIN(mg/L)",TOTAL ALKALINITY,ARSENIC(mg/l),BORON(mg/L),BARIUM,GAMMA-BHC(BENZENE HEXACHLORIDE),BIOCHEMICAL OXYGEN DEMAND(mg/L),CALCIUM(mg/L),CARBON(14),CADMIUM,CHLOROPHY11-a,CHLORIDE,CYANIDE,CARBONATE(mg/L),FECAL STREPTOCOCCI(MPN/100ml),CHEMICAL OXYGEN DEMAND,COLOUR,CHROMIUM(mg/L),COPPER,DDT,DIELDRIN,DISSOLVED OXYGEN(mg/L),DISSOLVED OXYGEN(mg/L),ALKALINITY(TOTAL),DISSOLVED OXYGEN SATURATION(%),ELECTRICAL CINDUCTIVITY FIELD,ELECTRICAL CONDUCTIVITY(µS/CM) at 25°,ENDOSULPHAN,FLUORIDE,FECAL COLIFORMS(mpn/100ml),IRON(mg/L),CALCIUM HARDNESS(mg/L),TOTAL HARDNESS(mg/L),BICARBONATE(mg/L),MERCURY(mg/L),POTASSIUM(mg/L),MAGNESIUM(mg/L),MANGANESE(mg/L),SODIUM,PERCENT SODIUM,AMMONIA-N(mg/L),NICKEL(mg/L),"NITROGEN,NITRITE","NITROGEN, TOTAL OXIDISED(NO2+NO3)",no3_n,ODOUR,o_po4_p,"NITROGEN,ORGANIC",OXYGEN(18),FLUORANTHENE,LEAD(mg/L),PCB-1242,PH,TOTAL PHENOLS,PH_FIELD,PH,PHOSPHORUS(TOTAL),RADON,RESIDUAL SODIUM CARBONATE,SODIUM ABSORPTION RATIO,SELENIUM(mg/L),SECCHI DEPTH,SILICATE(sio2)(mg/L),SILICATE(sio3),SULPHATE(mg/L),"SOLIDS,SUSPENDED",STRONTIUM,TOTAL COLIFORNS(MPN/100ml),TOTAL DISSOLVED SOLIDS(mg/L),TEMPERATURE,TEST,TOTAL ORGANIC CARBON,TRITIUM,SOLIDS(TOTAL),TURBIDITY(NTU),URANIUM,ZINC(mg/L),"NITROGEN,NITRITE",CALCIUM CARBONATE,MAGNESIUM CARBONATE,BIOCHEMICAL OXYGEN DEAMND,MAGNESIUM HARDNESS
003-TDSURAT,Garudeshwar,Surface Water,Gujarat,Narmada,Narmada,Narmada Basin,Narmada Lower,CWC,01-04-2008 00:00,NULL,NULL,NULL,NULL,NULL,0,179.957,NULL,NULL,NULL,NULL,1.1,32.06,NULL,NULL,NULL,14.68,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,356,NULL,0.054,NULL,NULL,NULL,104.317,109.73,NULL,0.4,5.8,NULL,8.5,15.0468,0.054,NULL,NULL,0.042036,0.042036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.21,0.05,NULL,0,0.362791,NULL,80.15,22.44,NULL,8.838,152,NULL,NULL,241,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-TDSURAT,Garudeshwar,Surface Water,Gujarat,Narmada,Narmada,Narmada Basin,Narmada Lower,CWC,02-06-2008 00:00,NULL,NULL,NULL,NULL,NULL,0,199.949,NULL,NULL,NULL,NULL,0.4,32.06,NULL,NULL,NULL,10.352,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,303,NULL,0.05,NULL,NULL,NULL,104.317,121.92,NULL,0.5,5.8,NULL,6,11.101,0.05,NULL,NULL,0.056048,0.056048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.4,0.046,NULL,0,0.256088,NULL,80.15,20.36,NULL,1.873,136,NULL,NULL,214,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-TDSURAT,Garudeshwar,Surface Water,Gujarat,Narmada,Narmada,Narmada Basin,Narmada Lower,CWC,01-08-2008 00:00,NULL,NULL,NULL,NULL,NULL,4.98,169.986,NULL,NULL,NULL,NULL,1.1,30.4,NULL,NULL,NULL,33.68,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,303,NULL,0.05,NULL,NULL,NULL,104.333,97.54,NULL,0.6,6.8,NULL,19.4,28.7428,0.05,NULL,NULL,0.014012,0.014012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.44,0.36,NULL,0,0.828128,NULL,76,16.18,NULL,4.18,108,NULL,NULL,200,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-TDSURAT,Garudeshwar,Surface Water,Gujarat,Narmada,Narmada,Narmada Basin,Narmada Lower,CWC,15-01-2003 00:00,NULL,NULL,NULL,NULL,NULL,6.0756,129.009,NULL,NULL,NULL,NULL,1.6,32.06,NULL,NULL,NULL,15.17,NULL,7.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,181,NULL,0.1,NULL,NULL,NULL,104.317,71.21,NULL,0.4,5.8,NULL,11.8,19.7357,NULL,NULL,NULL,0.014012,0.014012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.33,NULL,NULL,0,0.503639,NULL,80.15,NULL,NULL,18.87,23,NULL,NULL,108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-TDSURAT,Garudeshwar,Surface Water,Gujarat,Narmada,Narmada,Narmada Basin,Narmada Lower,CWC,02-06-2003 00:00,NULL,NULL,NULL,NULL,NULL,0,341.235,NULL,NULL,NULL,NULL,0.7,32.06,NULL,NULL,NULL,7.345,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,224,NULL,0.12,NULL,NULL,NULL,112.567,208.07,NULL,NULL,7.78,NULL,NULL,NULL,0.05,NULL,NULL,0.014012,0.014012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.24,NULL,NULL,1.17038,NULL,NULL,80.15,NULL,NULL,6.289,28,NULL,NULL,144,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-TDSURAT,Garudeshwar,Surface Water,Gujarat,Narmada,Narmada,Narmada Basin,Narmada Lower,CWC,16-06-2003 00:00,NULL,NULL,NULL,NULL,NULL,0,341.235,NULL,NULL,NULL,NULL,1.2,32.06,NULL,NULL,NULL,6.296,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,219,NULL,0.121,NULL,NULL,NULL,108.483,208.07,NULL,NULL,6.8,NULL,NULL,NULL,NULL,NULL,NULL,0.028024,0.028024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.67,NULL,NULL,1.25102,NULL,NULL,80.15,13.39,NULL,1,648,NULL,NULL,130,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-TDSURAT,Garudeshwar,Surface Water,Gujarat,Narmada,Narmada,Narmada Basin,Narmada Lower,CWC,01-07-2003 00:00,NULL,NULL,NULL,NULL,NULL,0,316.864,NULL,NULL,NULL,NULL,1.7,30.5,NULL,NULL,NULL,7.345,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,257,NULL,0.05,NULL,NULL,NULL,99.5833,193.21,NULL,NULL,5.6,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.43,NULL,NULL,1.18404,NULL,NULL,76.25,12.14,NULL,18.87,1368,NULL,NULL,184,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-TDSURAT,Garudeshwar,Surface Water,Gujarat,Narmada,Narmada,Narmada Basin,Narmada Lower,CWC,15-07-2003 00:00,NULL,NULL,NULL,NULL,NULL,0,341.235,NULL,NULL,NULL,NULL,1.8,28.86,NULL,NULL,NULL,8.338,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,390,NULL,0.06,NULL,NULL,NULL,92.275,208.07,NULL,NULL,4.83,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.82,NULL,NULL,1.57282,NULL,NULL,72.15,15.38,NULL,3.774,600,NULL,NULL,244,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-TDSURAT,Garudeshwar,Surface Water,Gujarat,Narmada,Narmada,Narmada Basin,Narmada Lower,CWC,01-08-2003 00:00,NULL,NULL,NULL,NULL,NULL,0,243.737,NULL,NULL,NULL,NULL,1,28.86,NULL,NULL,NULL,3.084,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,190,NULL,0.05,NULL,NULL,NULL,92.275,148.62,NULL,NULL,4.83,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.86,NULL,NULL,0.598361,NULL,NULL,72.15,14.16,NULL,1.887,1832,NULL,NULL,132,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
003-TDSURAT,Garudeshwar,Surface Water,Gujarat,Narmada,Narmada,Narmada Basin,Narmada Lower,CWC,16-08-2003 00:00,NULL,NULL,NULL,NULL,NULL,0,243.737,NULL,NULL,NULL,NULL,0.9,30.5,NULL,NULL,NULL,5.14,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,219,NULL,0.06,NULL,NULL,NULL,96.375,148.62,NULL,NULL,4.83,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.86,NULL,NULL,0.516517,NULL,NULL,76.25,15.38,NULL,6.289,496,NULL,NULL,128,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
