station_code,station_name,station_type,state_name,district_name,block_name,basin_name,sub_basin_name,agency_name,date_collection,_24d,_401,SILVER(mg/L),ALUMINIUM,ALDRIN,"ALKALINITY,PHENOLPHTHALEIN(mg/L)",TOTAL ALKALINITY,ARSENIC(mg/l),BORON(mg/L),BARIUM,GAMMA-BHC(BENZENE HEXACHLORIDE),BIOCHEMICAL OXYGEN DEMAND(mg/L),CALCIUM(mg/L),CARBON(14),CADMIUM,CHLOROPHY11-a,CHLORIDE,CYANIDE,CARBONATE(mg/L),FECAL STREPTOCOCCI(MPN/100ml),CHEMICAL OXYGEN DEMAND,COLOUR,CHROMIUM(mg/L),COPPER,DDT,DIELDRIN,DISSOLVED OXYGEN(mg/L),DISSOLVED OXYGEN(mg/L),ALKALINITY(TOTAL),DISSOLVED OXYGEN SATURATION(%),ELECTRICAL CINDUCTIVITY FIELD,ELECTRICAL CONDUCTIVITY(µS/CM) at 25°,ENDOSULPHAN,FLUORIDE,FECAL COLIFORMS(mpn/100ml),IRON(mg/L),CALCIUM HARDNESS(mg/L),TOTAL HARDNESS(mg/L),BICARBONATE(mg/L),MERCURY(mg/L),POTASSIUM(mg/L),MAGNESIUM(mg/L),MANGANESE(mg/L),SODIUM,PERCENT SODIUM,AMMONIA-N(mg/L),NICKEL(mg/L),"NITROGEN,NITRITE","NITROGEN, TOTAL OXIDISED(NO2+NO3)",no3_n,ODOUR,o_po4_p,"NITROGEN,ORGANIC",OXYGEN(18),FLUORANTHENE,LEAD(mg/L),PCB-1242,PH,TOTAL PHENOLS,PH_FIELD,PH,PHOSPHORUS(TOTAL),RADON,RESIDUAL SODIUM CARBONATE,SODIUM ABSORPTION RATIO,SELENIUM(mg/L),SECCHI DEPTH,SILICATE(sio2)(mg/L),SILICATE(sio3),SULPHATE(mg/L),"SOLIDS,SUSPENDED",STRONTIUM,TOTAL COLIFORNS(MPN/100ml),TOTAL DISSOLVED SOLIDS(mg/L),TEMPERATURE,TEST,TOTAL ORGANIC CARBON,TRITIUM,SOLIDS(TOTAL),TURBIDITY(NTU),URANIUM,ZINC(mg/L),"NITROGEN,NITRITE",CALCIUM CARBONATE,MAGNESIUM CARBONATE,BIOCHEMICAL OXYGEN DEAMND,MAGNESIUM HARDNESS
011-UYDDEL,Karnal,Surface Water,Haryana,KARNAL,KARNAL,Ganga Basin,Yamuna Upper,CWC,12-07-2021 00:00,NULL,NULL,NULL,NULL,NULL,0,90,NULL,NULL,NULL,NULL,NULL,40.56,NULL,NULL,NULL,9.39,NULL,0,NULL,10,NULL,NULL,NULL,NULL,NULL,0.19,NULL,NULL,NULL,245,245,NULL,0.21,NULL,NULL,NULL,NULL,108,NULL,2.98,5.93,NULL,7.49,NULL,0.46,NULL,NULL,1.71,1.71,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.02,8.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30.28,0,NULL,NULL,154,30.3,NULL,NULL,NULL,NULL,26.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-UYDDEL,Karnal,Surface Water,Haryana,KARNAL,KARNAL,Ganga Basin,Yamuna Upper,CWC,22-07-2021 00:00,NULL,NULL,NULL,NULL,NULL,0,79.5,NULL,NULL,NULL,NULL,NULL,36.53,NULL,NULL,NULL,7.06,NULL,0,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,236,NULL,0.27,NULL,NULL,NULL,NULL,95,NULL,2.93,6.34,NULL,5.61,NULL,0.44,NULL,NULL,1.46,1.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.19,8.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.88,0,NULL,NULL,148.49,27.9,NULL,NULL,NULL,NULL,33.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-UYDDEL,Karnal,Surface Water,Haryana,KARNAL,KARNAL,Ganga Basin,Yamuna Upper,CWC,01-04-2021 00:00,NULL,NULL,NULL,NULL,NULL,10.8,129.8,NULL,0.16,NULL,NULL,NULL,44.31,NULL,NULL,NULL,10.16,NULL,12.9,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,463,463,NULL,0.16,NULL,NULL,NULL,NULL,130,NULL,2.46,15.52,NULL,8.17,NULL,0.02,NULL,0.02,1,1,NULL,0.27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.46,8.46,NULL,NULL,NULL,NULL,NULL,NULL,7.48,NULL,39.4,0,NULL,NULL,291,19.2,NULL,NULL,NULL,NULL,24.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-UYDDEL,Karnal,Surface Water,Haryana,KARNAL,KARNAL,Ganga Basin,Yamuna Upper,CWC,12-04-2021 00:00,NULL,NULL,NULL,NULL,NULL,0,167.5,NULL,0.16,NULL,NULL,NULL,48.76,NULL,NULL,NULL,13.02,NULL,0,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,478,478,NULL,0.17,NULL,NULL,NULL,NULL,201,NULL,2.89,19.26,NULL,10.26,NULL,0.14,NULL,0.02,0.3,0.3,NULL,0.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.25,8.25,NULL,NULL,NULL,NULL,NULL,NULL,7.12,NULL,31.7,0,NULL,NULL,301,24.3,NULL,NULL,NULL,NULL,26.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-UYDDEL,Karnal,Surface Water,Haryana,KARNAL,KARNAL,Ganga Basin,Yamuna Upper,CWC,22-04-2021 00:00,NULL,NULL,NULL,NULL,NULL,119,175.5,NULL,0.15,NULL,NULL,NULL,58.12,NULL,NULL,NULL,13.02,NULL,14.3,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,508,508,NULL,0.14,NULL,NULL,NULL,NULL,182,NULL,2.81,18.89,NULL,10.08,NULL,0.09,NULL,0.02,0.31,0.29,NULL,0.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.41,8.41,NULL,NULL,NULL,NULL,NULL,NULL,9.16,NULL,41.3,0,NULL,NULL,320,23.2,NULL,NULL,NULL,NULL,31.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-UYDDEL,Karnal,Surface Water,Haryana,KARNAL,KARNAL,Ganga Basin,Yamuna Upper,CWC,04-05-2021 00:00,NULL,NULL,NULL,NULL,NULL,9.9,124,NULL,NULL,NULL,NULL,NULL,41.25,NULL,NULL,NULL,6.7,NULL,11.9,NULL,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,289.1,NULL,NULL,0.14,NULL,NULL,NULL,NULL,125,NULL,1.82,14.12,NULL,5.26,NULL,0.09,NULL,NULL,0.24,0.24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.57,8.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30.88,0,NULL,NULL,182,NULL,NULL,NULL,NULL,NULL,18.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-UYDDEL,Karnal,Surface Water,Haryana,KARNAL,KARNAL,Ganga Basin,Yamuna Upper,CWC,21-05-2021 00:00,NULL,NULL,NULL,NULL,NULL,10.8,129.8,NULL,NULL,NULL,NULL,NULL,45.36,NULL,NULL,NULL,10.76,NULL,12.9,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,306,306,NULL,0.18,NULL,NULL,NULL,NULL,130,NULL,2.88,12.06,NULL,8.54,NULL,0.01,NULL,NULL,0.23,0.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.46,8.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.54,0,NULL,NULL,193,24.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-UYDDEL,Karnal,Surface Water,Haryana,KARNAL,KARNAL,Ganga Basin,Yamuna Upper,CWC,01-06-2021 00:00,NULL,NULL,NULL,NULL,NULL,15.3,86.3,NULL,NULL,NULL,NULL,NULL,40.05,NULL,NULL,NULL,15.78,NULL,18.3,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,277.6,277.6,NULL,0.17,NULL,NULL,NULL,NULL,67,NULL,3.36,4.57,NULL,12.49,NULL,0.04,NULL,NULL,1.81,1.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.63,8.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.16,0,NULL,NULL,175,26.4,NULL,NULL,NULL,NULL,80.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-UYDDEL,Karnal,Surface Water,Haryana,KARNAL,KARNAL,Ganga Basin,Yamuna Upper,CWC,12-06-2021 00:00,NULL,NULL,NULL,NULL,NULL,0,81.7,NULL,NULL,NULL,NULL,NULL,36.47,NULL,NULL,NULL,6.46,NULL,0,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,228.1,228.1,NULL,0.19,NULL,NULL,NULL,NULL,98,NULL,3.27,6.12,NULL,5.15,NULL,0.03,NULL,NULL,1.73,1.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.02,8.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.83,0,NULL,NULL,144,28.9,NULL,NULL,NULL,NULL,72.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL
011-UYDDEL,Karnal,Surface Water,Haryana,KARNAL,KARNAL,Ganga Basin,Yamuna Upper,CWC,04-08-2021 00:00,NULL,NULL,NULL,NULL,NULL,0,68.3,NULL,NULL,NULL,NULL,NULL,32.27,NULL,NULL,NULL,5.53,NULL,0,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,181,NULL,0.24,NULL,NULL,NULL,NULL,82,NULL,2.93,8.32,NULL,4.45,NULL,0.5,NULL,NULL,1.97,1.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.84,7.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39.51,0,NULL,NULL,114,29,NULL,NULL,NULL,NULL,229,NULL,NULL,NULL,NULL,NULL,NULL,NULL
